Title,ID,Published_date,Tags,Views,Likes,Comments,Duration,Captoins
Life Begins: Crash Course Big History #4,1WS712DHfmg,2014-10-08T20:59:07Z,"['life', 'prokaryote', 'eukaryote', 'DNA', 'cell', 'cells', 'big history', 'crashcourse', 'crash course', 'John Green', 'Hank Green', 'vlogbrothers', 'evolution', 'RNA', 'panspermia', 'origins', 'earth', 'solar system', 'history', 'historic', 'science', 'adapt', 'adaptation', 'environment', 'molecules', 'matter', 'energy', 'reproduction', 'mitosis', 'meiosis', 'sex', 'sexual', 'organism', 'replication']",1569936,0,3492,PT13M29S,true
Eating and Body Dysmorphic Disorders: Crash Course Psychology #33,eMVyZ6Ax-74,2014-10-07T03:17:24Z,"['Body Dysmorphic Disorder (Disease Or Medical Condition)', 'Eating', 'Health (Industry)', 'Thin', 'Stress', 'Disease (Cause Of Death)', 'Medicine (Field Of Study)', 'Psychology', 'Psychological Disorder', 'Psychological Disorders', 'Disorder', 'Mental Illness (Disease Or Medical Condition)', 'Therapy', 'Hank Green', 'Crash Course', 'Crash Course Psychology', 'John Green', 'John Green (Author)', 'Psychotherapist (Profession)']",3116726,0,2439,PT10M12S,true
The End of Civilization (In the Bronze Age): Crash Course World History 211,ErOitC7OyHk,2014-10-03T21:30:35Z,"['middle east', 'bronze age', 'civilization', 'history', 'world history', 'egypt', 'mesopotamia', 'levant', 'sea people', 'sea monkeys', 'WHAP', 'AP', 'test', 'exam', 'advanced placement']",2481323,0,2284,PT12M58S,true
The Sun & The Earth: Crash Course Big History #3,By6CkTN4wkI,2014-10-02T18:22:58Z,"['Big History', 'Crash Course', 'Earth (Planet)', 'History (TV Genre)', 'Sun (Celestial Object With Coordinate System)', 'planet', 'solar system', 'charon', 'ares', 'mars', 'venus', 'accretion disc', 'oort cloud', 'asteroid belt', 'galaxies', 'galaxy', 'neptune', 'uranus', 'stars']",1273559,0,1557,PT14M33S,true
Schizophrenia and Dissociative Disorders: Crash Course Psychology #32,uxktavpRdzU,2014-09-29T23:41:29Z,"['Psych (Award-Winning Work)', 'Film (Media Genre)', 'Crash Course', 'Crash Course Psychology', 'Schizophrenia (Disease Or Medical Condition)', 'Dissociative Identity Disorder (Disease Or Medical Condition)', 'Brain Disorders', 'Dissociative Disorder (Disease Or Medical Condition)', 'Mental Illness (Disease Or Medical Condition)', 'Health (Industry)', 'Sybil', 'Multiple Personality Disorder', 'Brain Activity']",4667676,0,4098,PT11M44S,true
Exploring the Universe: Crash Course Big History #2,Fi30zjQhtWY,2014-09-24T22:05:30Z,"['big bang', 'universe', 'stars', 'nebulas', 'elements', 'history', 'Big History', 'Crash Course', 'Documentary', 'physics', 'astronomy', 'cosmology', 'space', 'planets', 'moon', 'vlogbrothers', 'john green', 'hank green', 'emily graslie']",1574190,0,2389,PT14M37S,true
Trauma and Addiction: Crash Course Psychology #31,343ORgL3kIc,2014-09-22T20:46:58Z,"['Addiction (Quotation Subject)', 'Health (Industry)', 'Crash Course', 'Crash Course Psychology', 'Psychology', 'Psychology (Field Of Study)', 'Trauma', 'PTSD', 'Posttraumatic Stress Disorder (Disease Or Medical Condition)', 'Hank Green', 'John Green', 'Vlogbrothers', 'Education', 'Science Education']",2987225,0,1504,PT10M51S,true
Who Started World War I: Crash Course World History 210,_pFCpKtwCkI,2014-09-20T13:18:36Z,"['World', 'World War (Film Subject)', 'WWI', 'Germany', 'Russia', 'Austria-Hungary', 'World War I', 'war', 'militarism', 'miltary buildup', 'ultimatum', 'Franz Ferdinand', 'Serbia', 'United States', 'Versailles', 'Treaty', 'Paris Conference', 'France', 'Belgium', 'Europe', 'Central Powers', 'Soviet Union', 'America', 'History', 'Exam', 'study', 'homework help', 'WHAP', 'AP', 'advanced placement']",4267562,0,5129,PT10M56S,true
The Big Bang: Crash Course Big History #1,tq6be-CZJ3w,2014-09-17T21:00:01Z,"['Big Bang', 'Big History', 'Crash Course', 'Physics (Field Of Study)', 'John Green', 'Hank Green', 'Emily Graslie', 'life the universe and everything', 'nerd', 'history', 'academic', 'exam', 'test', 'study', 'big history project', 'BGC3', 'singularity', 'universe', 'geology', 'cosmology', 'billion', 'vlogbrothers']",3219792,0,6987,PT14M25S,true
Outtakes #3: Crash Course Psychology,bdGDZrBsRyI,2014-09-15T14:59:08Z,"['Crash Course Psychology', 'outtakes', 'bloopers', 'Outtake', 'Funny', 'Lol', 'Blooper (TV Genre)', 'Psychology', 'Hank Green', 'John Green', 'Crash Course', 'Education']",173702,0,210,PT5M2S,true
How World War I Started: Crash Course World History 209,Cd2ch4XV84s,2014-09-13T00:07:49Z,"['World War I', 'John Green', 'Archduke Franz Ferdinand', 'Austria-Hungary', 'WWI', 'WHAP', 'exam', 'test', 'gavrilo princep', 'assassination', 'Russia', 'Germany', 'Kaiser Wilhelm', 'Serbia', 'crash course', 'history', 'world history', 'War', 'ultimatum']",6367591,0,4896,PT9M10S,true
Depressive and Bipolar Disorders: Crash Course Psychology #30,ZwMlHkWKDwM,2014-09-08T22:50:26Z,"['Depression (Symptom)', 'Bipolar Disorder (Disease Or Medical Condition)', 'Health (Industry)', 'Crash Course', 'Psychology', 'Psychological Disorders', 'Anxiety', 'Hank Green', 'John Green', 'Crash Course Science', 'Science', 'Human Brain', 'Human Mind', 'Mental Illness (Disease Or Medical Condition)', 'Stress', 'vlogbrothers']",4764128,0,3660,PT10M,true
Drought and Famine: Crash Course World History #208,Sgae8SA-rcI,2014-09-05T20:25:11Z,"['famine', 'drought', 'hunger', 'india', 'britain', 'british empire', 'starvation', 'crash', 'course', 'WHAP', 'AP', 'test', 'exam', 'learn', 'study', 'homework help', 'bengal', 'john green', 'vlogbrothers', 'science', 'food', 'crops', 'resources', 'access', 'human', 'government', 'history', 'historic', 'stalin', 'mao', 'great leap forward', 'china', 'USSR', 'starving', 'hoarding', 'textile', 'soviet union']",1317726,0,1958,PT10M30S,true
OCD and Anxiety Disorders: Crash Course Psychology #29,aX7jnVXXG5o,2014-09-01T22:59:26Z,"['Anxiety Disorder (Disease Or Medical Condition)', 'Obsessive-compulsive Disorder (Disease Or Medical Condition)', 'Mental Illness (Disease Or Medical Condition)', 'Anxiety (Symptom)', 'Health (Industry)', 'Stress', 'Crash Course', 'Crash Course Psychology', 'OCD', 'What is OCD?', 'What are panic attacks?', 'Panic Attacks', 'Panic Attack', 'Panic Attack (Symptom)', 'Hank Green', 'John Green', 'Psychology (Field Of Study)', 'vlogbrothers']",6144539,0,6886,PT11M32S,true
Humans and Energy: Crash Course World History 207,EM1IyIyr-Zc,2014-08-28T21:25:45Z,"['energy', 'fuel', 'solar', 'nuclear', 'humanity', 'human', 'labor', 'pyramids', 'stan muller', 'john green', 'alfred crosby', 'solar energy', 'three mile island', 'power', 'coal', 'petroleum', 'oil', 'peak oil', 'automobiles', 'cars', 'trains', 'climate change', 'exam', 'test', 'WHAP', 'homework help.', 'Global', 'Crash', 'Change', 'Warming', 'Gas', 'Green']",1380410,0,2144,PT7M21S,true
Psychological Disorders: Crash Course Psychology #28,wuhJ-GkRRQc,2014-08-25T18:28:39Z,"['Mental Illness (Disease Or Medical Condition)', 'Psychology (Field Of Study)', 'Stress', 'Crash Course', 'Crash Course Psychology', 'Mental Institutions', 'Asylums', 'Psychological Disorders', 'DSM-5', 'DSM 5', 'David Rosenhan', 'On Being Sane in Insane Places', 'Nellie Bly', 'Elizabeth Jane Cochran']",3693396,0,1423,PT10M9S,true
"Climate Change, Chaos, and The Little Ice Age: Crash Course World History #206",YF8AAJSTJoM,2014-08-21T23:29:57Z,"['climate', 'weather', 'climate change', 'global cooling', 'global warming', 'little ice age', 'ice age', 'energy', 'harvest', 'agriculture', 'climatology', 'crisis', 'john green', 'rice', 'wheat', 'grain', 'food', 'famine', 'starvation', 'empire', 'china', 'England', 'cromwell', 'history', 'world history', 'thirty years war', 'united kingdom', 'qing', 'ming', 'dynasty', 'WHAP', 'test', 'exam', 'study', 'homework help', 'teacher resources', 'vlogbrothers']",2429773,0,2272,PT10M8S,true
Let's Talk About Sex: Crash Course Psychology #27,Qymp_VaFo9M,2014-08-18T23:57:27Z,0,7191479,0,4044,PT11M36S,true
"Emotion, Stress, and Health: Crash Course Psychology #26",4KbSRXP0wik,2014-08-12T02:26:23Z,"['Crash Course', 'psychology', 'emotion', 'emotions', 'stress', 'health', 'how stress affects your health', 'hank green', 'john green']",2971084,0,1134,PT10M20S,true
War and Civilization: Crash Course World History 205,jdVLAG_ptQM,2014-08-09T15:12:15Z,"['war', 'human nature', 'humanity', 'civilization', 'society', 'social order', 'raid', 'fort', 'history', 'Putin', 'empire', 'soldiers', 'soldier', 'army', 'legion', 'battle', 'battleship', 'agriculture', 'dynasty', 'cooperation', 'wagons', 'fortification', 'settlement', 'village', 'zulu', 'shaka', 'WHAP', 'cattle', 'wheat', 'egypt', 'mongols', 'ghost', 'john green']",1886816,0,2691,PT12M48S,true
Feeling All the Feels: Crash Course Psychology #25,gAMbkJk6gnE,2014-08-05T05:18:40Z,"['Feeling (Quotation Subject)', 'Crash Course', 'Crash Course Psychology', 'Psychology', 'Emotions', 'Why we feel', 'Why we have emotions', 'Theories of emotions']",2092653,0,879,PT10M51S,true
War & Human Nature: Crash Course World History 204,2NIgqS47m5k,2014-07-31T23:28:42Z,"['war', 'fight', 'fighting', 'conflict', 'battle', 'campaign', 'history', 'crashcourse', 'culture', 'Thomas Hobbes', 'Rousseau', 'debate', 'evolution', 'Darwin', 'natural selection', 'survival of the fittest', 'marlantes', 'memoir', 'WHAP', 'exam', 'test', 'study', 'learn', 'homework help', 'teacher resources', 'human nature', 'dna', 'chromosomes', 'genes']",2672866,0,3137,PT10M37S,true
Brains vs. Bias: Crash Course Psychology #24,75g4d5sF3xI,2014-07-28T19:36:25Z,"['Crash Course', 'Hank Green', 'Brain', 'Bias', 'Intelligence Tests', 'Intelligence Testing', 'IQ Tests', 'Crash Course Psychology', 'Intelligence (Quotation Subject)', 'Twins', 'Psychology', 'AP Psychology']",1418480,0,890,PT11M4S,true
Disease! Crash Course World History 203,1PLBmUVYYeg,2014-07-25T01:22:22Z,"['Disease (Cause Of Death)', 'history', 'world history', 'whap', 'ap', 'microorganisms', 'bacteria', 'virus', 'communicable', 'bird flu', 'sars', 'Health', 'health care', 'vaccine', 'inoculation', 'inoculate', 'jenner', 'cowpox', 'plague', 'bubonic', 'pneeumonic']",3329274,0,2961,PT11M37S,true
Controversy of Intelligence: Crash Course Psychology #23,9xTz3QjcloI,2014-07-21T18:43:29Z,"['Intelligence (Quotation Subject)', 'crash course', 'crash course psychology', 'psychology', 'intelligence', 'measuring intelligence', 'IQ', 'Intelligence quotiant', 'IQ Test', 'Nazis', 'Eugenics', 'defining intelligence', 'types of intelligence', 'emotional intelligence', 'g-factor', 'sherlock holmes']",3087224,0,1951,PT12M39S,true
Money & Debt: Crash Course World History 202,94BtOtGVqLw,2014-07-18T00:19:46Z,"['money', 'debt', 'make it rain', 'credit', 'cash', 'lucre', 'history', 'world history', 'whap', 'roman', 'silver', 'economics', 'exchange', 'econ', 'barter', 'slavery', 'Adam Smith', 'trade', 'credit theory', 'Market', 'Stock', 'Trading', 'Business', 'Finance']",2427360,0,2484,PT14M4S,true
Measuring Personality: Crash Course Psychology #22,sUrV6oZ3zsk,2014-07-15T00:12:14Z,"['Personality (Quotation Subject)', 'Crash Course', 'Psychology', 'Psychology (Field Of Study)', 'Carl Jung (Academic)', 'Personality', 'Personality test', 'who am I?', 'Who am I', 'what is personality', 'Hank Green', 'John Green', 'Crash Course Science', 'Science', 'measuring personality', 'testing personality', 'vlogbrothers']",3007976,0,1441,PT11M8S,true
Rethinking Civilization - Crash Course World History 201,wyzi9GNZFMU,2014-07-11T17:42:24Z,"['civilization', 'barbarians', 'zomia', 'swidden', 'hill people', 'History', 'Civilization V (Award-Winning Work)', 'Crash', 'Culture', 'Documentary', 'history', 'WHAP', 'AP', 'exam', 'test', 'study', 'john green']",4479012,0,4153,PT13M42S,true
Rorschach and Freudians: Crash Course Psychology #21,mUELAiHbCxc,2014-07-08T23:06:16Z,"['Rorschach Test (Literature Subject)', 'Sigmund Freud (Author)', 'Crash Course', 'Psychology', 'Psychology (Field Of Study)', 'Carl Jung (Academic)', 'Personality', 'Personality test', 'who am I?', 'Who am I', 'what is personality']",2196446,0,922,PT12M24S,true
Hot Dog Contest 2014,qdnJ02Phmhs,2014-07-04T22:21:25Z,"['john green', 'reversal of fortune', 'hot dog', 'contest']",173056,0,827,PT6M6S,true
Crash Course Psychology: Outtakes #2,xeUUqPY7748,2014-06-30T16:00:01Z,0,142273,0,349,PT9M13S,true
"World History, Year 2 Preview",SKj4cr2C-3o,2014-06-27T18:00:00Z,"['crashcourse', 'world history', 'vikings', 'john green', 'homework help', 'study', 'teacher resource']",753449,0,2343,PT2M36S,true
Adolescence: Crash Course Psychology #20,PzyXGUCngoU,2014-06-23T16:00:00Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'adolescence', 'The Breakfast Club (Award-Winning Work)', 'individuality', 'identity']",2713856,0,969,PT10M15S,true
Crash Course Literature Outtakes,KpS_AvbMs-k,2014-06-19T19:27:51Z,0,226393,0,402,PT4M20S,true
Monkeys and Morality: Crash Course Psychology #19,YcQg1EshfIE,2014-06-17T00:51:40Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'Mind', 'Brain', 'knowledge', 'morality', 'Morality (Idea)', 'parenting', 'attachment', 'imprinting']",1807400,0,705,PT11M37S,true
The Poetry of Sylvia Plath: Crash Course Literature 216,iJn0ZPd6mYo,2014-06-12T21:51:21Z,"['Sylvia Plath (Author)', 'literature', 'English', 'poetry', 'books', 'book', 'John Green', 'Ted Hughes', 'Oxford', 'Bell Jar', 'Ariel', 'Pulitzer Prize', 'homework help']",1285779,0,1388,PT11M18S,true
The Growth of Knowledge: Crash Course Psychology #18,8nz2dtv--ok,2014-06-09T23:39:22Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'Mind', 'Brain', 'knowledge', 'schemas', 'schema', 'piaget', 'vygotsky', 'Lev Vygotsky (Author)', 'Growth Of Knowledge']",2685122,0,800,PT9M50S,true
Langston Hughes and the Harlem Renaissance: Crash Course Literature 215,ir0URpI9nKQ,2014-06-05T22:51:01Z,"['Langston Hughes', 'poetry', 'poems', 'harlem renaissance', '1920s', '1930s', 'Zora Neale Hurston', 'Claude McKay (Author)', 'literature', 'novel', 'words', 'books', 'john green', 'vlogbrothers', 'art', 'sculpture', 'painting', 'Lenox Avenue', 'Beale Street', 'flappers', 'jazz', 'cotton club']",1287725,0,609,PT11M32S,true
The Power of Motivation: Crash Course Psychology #17,9hdSLiHaJz8,2014-06-02T23:22:00Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'Mind', 'Brain', 'motivation', 'aaron ralston', 'evolutionary perspective of motivation', 'drive-reduction', 'optimal arousal', ""maslow's hierarchy"", 'sex', 'hunger', 'need to belong']",2837108,0,1157,PT11M20S,true
"Slavery, Ghosts, and Beloved: Crash Course Literature 214",6lQyPgaakY4,2014-05-29T20:51:27Z,"['Beloved', 'Crash Course', 'slaves', 'slavery', 'united states', 'murder', 'infanticide', 'beloved', 'sethe', 'mama suggs', 'denver', 'paul d', 'literature', 'AP', 'Lit', 'exam', 'test', 'study', 'novel', 'book', 'read', 'reading', 'homework help', 'John Green', 'vlogbrothers', 'crashcourse']",815278,0,579,PT11M39S,true
Language: Crash Course Psychology #16,s9shPouRWCs,2014-05-26T16:13:50Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'Mind', 'Brain', 'language', 'phoneme', 'morpheme', 'grammar', 'receptive language', 'productive language', 'babbling', 'how language works']",2207828,0,1145,PT10M2S,true
PTSD and Alien Abduction - Slaughterhouse-Five Part 2: Crash Course Literature 213,HyKhIiGKq5M,2014-05-22T20:48:47Z,"['slaughterhouse-five', 'kurt vonnegut', 'montana wildhack', 'novel', 'book', 'story', 'writing', 'literature', 'publishing', 'tralfamadorian', 'alien abduction', 'posttraumatic stress disorder', 'post-traumatic', 'billy pilgrim', 'APLIT', 'lit', 'AP']",766536,0,538,PT10M26S,true
Cognition - How Your Mind Can Amaze and Betray You: Crash Course Psychology #15,R-sVnmmw6WY,2014-05-19T18:44:22Z,"['Psychology (Medical Specialty)', 'Cognition (Literature Subject)', 'Mind (Field Of Study)', 'Medicine (Field Of Study)', 'crash course psychology', 'the mind', 'how the brain works', 'Mind', 'Brain', 'what is consciousness', 'Memory']",2767264,0,1435,PT10M42S,true
"Aliens, Time Travel, and Dresden - Slaughterhouse-Five Part 1: Crash Course Literature 212",F6g7S2W27Kc,2014-05-15T20:58:10Z,"['Kurt Vonnegut', 'AP Lit', 'Literature', 'novel', 'criticism', 'lit crit', 'homework help', 'Dresden', 'World War II', 'Slaughterhouse-Five (Book)', 'slaughterhouse 5', 'John Green', 'vlogbrothers', 'vietnam war', 'fire-bombing', 'aliens', 'tralfamadorians', 'tralfamadore', 'kilgore trout', 'montana wildhack', 'book', 'writing', 'read', 'reading', 'John Green (Author)']",1289423,0,830,PT10M34S,true
Remembering and Forgetting: Crash Course Psychology #14,HVWbrNls-Kw,2014-05-12T20:33:35Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'what is consciousness', 'Memory', 'How Memory Works', 'Encoding and Storing Memory', 'Storing Memory', 'Encoding Memory', 'Implicit Processing', 'Explicit Processing', 'Shallow Processing', 'Deep Processing', 'Long-Term Storage', 'retrieval cues', 'priming', 'context', 'mood influences', 'forgetting', 'why we forget', 'how we forget', 'eyewitness accounts', 'eyewitness testimony']",2522325,0,958,PT10M18S,true
"Race, Class, and Gender in To Kill a Mockingbird: Crash Course Literature 211",mDS32LEe1Ss,2014-05-08T22:14:50Z,"['race', 'class', 'gender', 'classism', 'racism', 'To Kill a Mockingbird', 'movie', 'adaptation', 'TFIOS', 'the fault in our stars', 'book', 'novel', 'literature', 'literary', 'Harper Lee', 'civil rights', 'alabama', 'mississippi', 'AP', 'exam', 'test', 'study', 'homework help', 'teacher resource', 'lit', 'English Lit', 'truman capote', 'john green', 'vlogbrothers']",1022852,0,943,PT11M37S,true
How We Make Memories: Crash Course Psychology #13,bSycdIx-C48,2014-05-05T20:31:12Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'what is consciousness', 'Memory', 'How Memory Works', 'Encoding and Storing Memory', 'Storing Memory', 'Encoding Memory', 'Implicit Processing', 'Explicit Processing', 'Shallow Processing', 'Deep Processing', 'Long-Term Storage']",3862730,0,1470,PT9M55S,true
"To Kill a Mockingbird, Part 1 - Crash Course Literature 210",3xM8hvEE2dI,2014-05-01T23:30:23Z,"['To Kill A Mockingbird (Book)', 'Crash Course', 'Harper Lee', 'Tuman Capote', 'John Green', 'Literature', 'AP', 'advanced placement', 'bob ewell', 'boo radley', 'novel', 'lit', 'test', 'exam', 'study', 'vlogbrothers']",1961079,0,1868,PT11M55S,true
The Bobo Beatdown: Crash Course Psychology #12,128Ts5r9NRE,2014-04-28T22:16:36Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'what is consciousness', 'the bobo doll experiment', 'Classical Conditioning', 'Operant Conditioning', 'Learning', 'How we learn', 'Mirror Neuron']",2879343,0,702,PT9M35S,true
"Things Fall Apart, Part 2: Crash Course Literature 209",oyvDYZ6hJNA,2014-04-24T21:55:20Z,"['Things Fall Apart (Book)', 'Literature', 'Lit', 'AP', 'Class', 'study', 'learn', 'book', 'novel', 'Africa', 'Igboland', 'Igbo', 'Niger', 'Nigeria', 'Niger River', 'tribe', 'village', 'machete', 'colonial', 'colonialism', 'colony', 'colonies']",858545,0,677,PT9M30S,true
How to Train a Brain: Crash Course Psychology #11,qG2SwE_6uVM,2014-04-21T20:55:43Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'consciousness', 'what is consciousness', 'learning', 'associative learning', 'behaviorist theory', 'classical conditioning', 'operant conditioning', 'positive reinforcement', 'negative reinforcement', 'reinforcement scheduling', 'B. F. Skinner (Author)', 'Ivan Pavlov', ""Pavlov's Bell"", 'John B. Watson']",3879073,0,1156,PT11M49S,true
If One Finger Brought Oil - Things Fall Apart Part 1: Crash Course Literature 208,w1Kw94qjdQA,2014-04-17T21:07:01Z,"['Things Fall Apart (Book)', 'Chinua A', 'Lit', 'Literature', 'study', 'exam', 'okonkwo', 'john green', 'AP', 'AP Lit', 'obierka', 'ikemefuna', 'Nigeria', 'Igbo', 'Igboland', 'Empire', 'British Empire', 'colony', 'colonialism', 'colonies', 'West Africa', 'Africa', 'Niger River']",1391479,0,1007,PT10M19S,true
Crash Course Psychology: Outtakes #1,SeEZKNmaVKw,2014-04-14T21:20:36Z,0,149352,0,221,PT6M38S,true
"Reader, it's Jane Eyre - Crash Course Literature 207",Z8tqY8fX0Ec,2014-04-10T23:40:09Z,"['Jane Eyre', 'Charlotte Bronte', 'Bronte', 'Emily', 'Anne', 'Branwell', 'novel', 'literature', 'writing', 'reading', 'text', 'literary', 'criticism', 'critics', 'Currer Bell', 'Mr. Rochester', 'Thornfield', 'John Green', 'vlogbrothers', 'AP', 'Lit']",1511099,0,1444,PT13M12S,true
Altered States: Crash Course Psychology #10,9PW1fwKjo-Y,2014-04-07T22:53:59Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'consciousness', 'what is consciousness', 'Hallucination (Symptom)', 'drug induced hallucination', 'hypnosis', 'Hypnosis (Taxonomy Subject)']",2580333,0,1424,PT11M19S,true
"Frankenstein, Part 2: Crash Course Literature 206",hRDjmyEvmBI,2014-04-03T22:19:32Z,"['Mary Shelley', 'Frankenstein', 'Victor', 'monster', 'creature', 'novel', 'book', 'Elizabeth', 'John Green', 'AP', 'Literature']",1068454,0,1350,PT12M38S,true
Crash Course Surveys,DVD2Wm4jxlI,2014-04-02T21:20:54Z,0,108038,0,1090,PT1M12S,true
"To Sleep, Perchance to Dream: Crash Course Psychology #9",rMHus-0wFSo,2014-03-31T21:52:50Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'consciousness', 'what is consciousness', 'sleep', 'why we sleep', 'why do we sleep?', 'how do we sleep?', 'Mike Birbiglia (Comedian)', 'sleep disorders', 'REM sleep', 'NREM', 'NREM 1', 'NREM 2', 'NREM 3', 'Neuroimaging', 'neural activity', 'cognitive development']",3352642,0,2171,PT10M41S,true
Don't Reanimate Corpses! Frankenstein Part 1: Crash Course Literature 205,SyyrwoCec1k,2014-03-27T21:51:28Z,"['Frankenstein', 'Vistor', 'Mary Shelley', 'Percy Shelley', 'Lord Byron', 'novel', 'gothic', 'scifi', 'literature', 'lit', 'English', 'AP', 'exam', 'test', 'homework help', 'teacher resources', 'vlogbrothers']",1869577,0,1645,PT12M57S,true
Consciousness: Crash Course Psychology #8,jReX7qKU2yc,2014-03-24T21:26:37Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'Brain', 'consciousness', 'what is consciousness', 'selective attention', 'selective inattention', 'change blindness', 'magicians', 'dual processing', 'defining consciousness']",2965009,0,1613,PT9M34S,true
"Ophelia, Gertrude, and Regicide - Hamlet Part 2: Crash Course Literature 204",nDCohlKUufs,2014-03-20T21:13:32Z,"['Hamlet', 'Ophelia', 'Gertrude', 'Claudius', 'Polonius', 'William Shakespeare', 'play', 'drama', 'drowning', 'Laertes', 'agency', 'gender roles', 'madness', 'insanity', 'Denmark', 'Globe Theater', 'AP', 'Literature', 'exam', 'study', 'test', 'English', 'boyfriend', 'homework help', 'teacher resources', 'flowers', 'vlogbrothers']",1296164,0,838,PT11M2S,true
Perceiving is Believing: Crash Course Psychology #7,n46umYA_4dM,2014-03-17T21:50:35Z,"['Psychology (Medical Specialty)', 'Perception (Quotation Subject)']",2938124,0,1168,PT10M,true
"Ghosts, Murder, and More Murder - Hamlet Part 1: Crash Course Literature 203",My14mZa-eq8,2014-03-14T00:35:32Z,"['William Shakespeare', 'Hamlet', 'play', 'Elizabeth I', 'Elizabethan', 'Globe theatre', 'Claudius', 'Gertrude', 'Ophelia', 'Laertes', 'Rosencrantz', 'Guildenstern', 'Yorick', 'Polonius', 'John Green', 'vlogbrothers', 'AP', 'exam', 'English', 'England', 'literature', 'drama', 'folio', 'quarto', 'Francis Bacon', 'actors', 'acting']",2413285,0,1245,PT12M24S,true
Homunculus: Crash Course Psychology #6,fxZWtc0mYpQ,2014-03-10T21:59:04Z,"['Homunculus (Fictional Object)', 'Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'neron', 'neurons', 'sensation', 'perception', 'sensation vs. perception', 'Brain']",2974064,0,2191,PT10M23S,true
"Fate, Family, and Oedipus Rex: Crash Course Literature 202",Cj7R36s4dbM,2014-03-06T23:25:31Z,"['Oedipus', 'Rex', 'Sophocles', 'AP', 'Literature', 'English', 'test', 'study', 'exam', 'homework help', 'teacher resources', 'oedipus the king', 'vlogbrothers']",2390054,0,1531,PT13M35S,true
Sensation and Perception: Crash Course Psychology #5,unWnZvXJH2o,2014-03-03T17:20:30Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'neron', 'neurons', 'sensation', 'perception', 'sensation vs. perception', 'sense threshold', 'neurology of vision', 'vision', 'neurology', 'corgi', 'Pembroke Welsh Corgi (Animal Breed)']",4765838,0,1817,PT10M46S,true
"A Long and Difficult Journey, or  The Odyssey: Crash Course Literature 201",MS4jk5kavy4,2014-02-27T23:37:15Z,"['Homer', 'Odysseus', 'Medusa', 'Odyssey', 'Epic poem', 'poetry', 'Agamamnon', 'Achilles', 'mythology', 'Zeus', 'poseidon', 'cyclops', 'scylla', 'charybdis', 'polyphemus', 'AP', 'Literature', 'English', 'test', 'study', 'exam', 'homework help', 'teacher resources']",3574012,0,3392,PT12M7S,true
Meet Your Master - Getting to Know Your Brain: Crash Course Psychology #4,vHrmiy4W9C0,2014-02-24T23:27:59Z,"['Psychology (Medical Specialty)', 'crash course psychology', 'the mind', 'how the brain works', 'Medicine (Field Of Study)', 'Mind', 'neron', 'neurons', 'limbic system', 'Limbic System (Anatomical Structure)', 'old brain', 'new brain', 'brain structure', 'Central Nervous System (Anatomical Structure)', 'Phineas Gage']",5893238,0,2020,PT12M34S,true
Crash Course US History Outtakes #5,uUNRIzEFjGI,2014-02-21T15:02:45Z,"['John Green', 'Crashcourse', 'bloopers', 'outtakes', 'mistakes', 'funny', 'vlogbrothers']",203192,0,152,PT3M47S,true
